,Unnamed: 0,section-id,file-id,url,heading,Codes with >= 2 votes,abstracted_heading
3097,3097,3098,277,https://github.com/SCDesigns/web-auth-readme-v-000,#### Checking Authentication,3,#### Checking Authentication
3098,3098,3099,277,https://github.com/SCDesigns/web-auth-readme-v-000,# application_controller.rb,-,# application_controller.rb
3099,3099,3100,277,https://github.com/SCDesigns/web-auth-readme-v-000,#### Redirect Users To Request Foursquare Access,3,#### Redirect Users To Request Foursquare Access
3100,3100,3101,277,https://github.com/SCDesigns/web-auth-readme-v-000,# application_controller.rb,-,# application_controller.rb
3101,3101,3102,277,https://github.com/SCDesigns/web-auth-readme-v-000,#### Foursquare Redirects Back To Our Site With A Code,3,#### Foursquare Redirects Back To Our Site With A Code
3102,3102,3103,277,https://github.com/SCDesigns/web-auth-readme-v-000,#### Request A Token From Foursquare With The Code,3,#### Request A Token From Foursquare With The Code
3103,3103,3104,277,https://github.com/SCDesigns/web-auth-readme-v-000,# sessions_controller.rb,-,# sessions_controller.rb
3104,3104,3105,277,https://github.com/SCDesigns/web-auth-readme-v-000,#### Use the access token to access the API,3,#### Use the access token to access the API
3105,3105,3106,277,https://github.com/SCDesigns/web-auth-readme-v-000,# routes.rb,-,# routes.rb
3106,3106,3107,277,https://github.com/SCDesigns/web-auth-readme-v-000,# ...,-,# ...
3107,3107,3108,277,https://github.com/SCDesigns/web-auth-readme-v-000,# searches_controller.rb,-,# searches_controller.rb
3108,3108,3109,277,https://github.com/SCDesigns/web-auth-readme-v-000,# views/searches/friends.html.erb,-,# views/searches/friends.html.erb
3109,3109,3110,278,https://github.com/MasazI/dropzone,## Main features,1,## Main features
3110,3110,3111,278,https://github.com/MasazI/dropzone,## Documentation,6,## Documentation
3111,3111,3112,278,https://github.com/MasazI/dropzone,## Examples,6,## Examples
3112,3112,3113,278,https://github.com/MasazI/dropzone,## Usage,3,## Usage
3113,3113,3114,278,https://github.com/MasazI/dropzone,### Register for events,3,### Register for events
3114,3114,3115,278,https://github.com/MasazI/dropzone,## Browser support,3,## Browser support
3115,3115,3116,278,https://github.com/MasazI/dropzone,## Why another library?,2,## Why another library?
3116,3116,3117,278,https://github.com/MasazI/dropzone,## MIT License,5,## MIT License
3117,3117,3118,279,https://github.com/petems/puppet-splunk,# Splunk module for Puppet,1,# Splunk module for Puppet
3118,3118,3119,279,https://github.com/petems/puppet-splunk,#### Table of Contents,6,#### Table of Contents
3119,3119,3120,279,https://github.com/petems/puppet-splunk,## Overview,1,## Overview
3120,3120,3121,279,https://github.com/petems/puppet-splunk,## Module Description,13,## Module Description
3121,3121,3122,279,https://github.com/petems/puppet-splunk,## Setup,3,## Setup
3122,3122,3123,279,https://github.com/petems/puppet-splunk,### What splunk affects,3,### What splunk affects
3123,3123,3124,279,https://github.com/petems/puppet-splunk,### Setup Requirements,3,### Setup Requirements
3124,3124,3125,279,https://github.com/petems/puppet-splunk,### Beginning with splunk,3,### Beginning with splunk
3125,3125,3126,279,https://github.com/petems/puppet-splunk,## Usage,3,## Usage
3126,3126,3127,279,https://github.com/petems/puppet-splunk,## Reference,6,## Reference
3127,3127,3128,279,https://github.com/petems/puppet-splunk,### Types,6,### Types
3128,3128,3129,279,https://github.com/petems/puppet-splunk,## Parameters,6,## Parameters
3129,3129,3130,279,https://github.com/petems/puppet-splunk,### Class: ::splunk::params,6,### Class: ::splunk::params
3130,3130,3131,279,https://github.com/petems/puppet-splunk,#### `version`,6,#### `version`
3131,3131,3132,279,https://github.com/petems/puppet-splunk,#### `build`,6,#### `build`
3132,3132,3133,279,https://github.com/petems/puppet-splunk,#### `src_root`,6,#### `src_root`
3133,3133,3134,279,https://github.com/petems/puppet-splunk,#### `splunkd_port`,6,#### `splunkd_port`
3134,3134,3135,279,https://github.com/petems/puppet-splunk,#### `logging_port`,6,#### `logging_port`
3135,3135,3136,279,https://github.com/petems/puppet-splunk,#### `server`,6,#### `server`
3136,3136,3137,279,https://github.com/petems/puppet-splunk,### Class: ::splunk Parameters,6,### Class: ::splunk Parameters
3137,3137,3138,279,https://github.com/petems/puppet-splunk,#### `package_source`,6,#### `package_source`
3138,3138,3139,279,https://github.com/petems/puppet-splunk,#### `package_name`,6,#### `package_name`
3139,3139,3140,279,https://github.com/petems/puppet-splunk,#### `package_ensure`,6,#### `package_ensure`
3140,3140,3141,279,https://github.com/petems/puppet-splunk,#### `logging_port`,6,#### `logging_port`
3141,3141,3142,279,https://github.com/petems/puppet-splunk,#### `splunk_user`,6,#### `splunk_user`
3142,3142,3143,279,https://github.com/petems/puppet-splunk,#### `splunkd_port`,6,#### `splunkd_port`
3143,3143,3144,279,https://github.com/petems/puppet-splunk,#### `web_port`,6,#### `web_port`
3144,3144,3145,279,https://github.com/petems/puppet-splunk,#### `purge_inputs`,6,#### `purge_inputs`
3145,3145,3146,279,https://github.com/petems/puppet-splunk,#### `purge_outputs`,6,#### `purge_outputs`
3146,3146,3147,279,https://github.com/petems/puppet-splunk,#### `purge_authentication`,6,#### `purge_authentication`
3147,3147,3148,279,https://github.com/petems/puppet-splunk,#### `purge_authorize`,6,#### `purge_authorize`
3148,3148,3149,279,https://github.com/petems/puppet-splunk,#### `purge_distsearch`,6,#### `purge_distsearch`
3149,3149,3150,279,https://github.com/petems/puppet-splunk,#### `purge_indexes`,6,#### `purge_indexes`
3150,3150,3151,279,https://github.com/petems/puppet-splunk,#### `purge_limits`,6,#### `purge_limits`
3151,3151,3152,279,https://github.com/petems/puppet-splunk,#### `purge_props`,6,#### `purge_props`
3152,3152,3153,279,https://github.com/petems/puppet-splunk,#### `purge_server`,6,#### `purge_server`
3153,3153,3154,279,https://github.com/petems/puppet-splunk,#### `purge_transforms`,6,#### `purge_transforms`
3154,3154,3155,279,https://github.com/petems/puppet-splunk,#### `purge_web`,6,#### `purge_web`
3155,3155,3156,279,https://github.com/petems/puppet-splunk,### Class ::splunk::forwarder Parameters,6,### Class ::splunk::forwarder Parameters
3156,3156,3157,279,https://github.com/petems/puppet-splunk,#### `server`,6,#### `server`
3157,3157,3158,279,https://github.com/petems/puppet-splunk,#### `package_source`,6,#### `package_source`
3158,3158,3159,279,https://github.com/petems/puppet-splunk,#### `package_name`,6,#### `package_name`
3159,3159,3160,279,https://github.com/petems/puppet-splunk,#### `package_ensure`,6,#### `package_ensure`
3160,3160,3161,279,https://github.com/petems/puppet-splunk,#### `logging_port`,6,#### `logging_port`
3161,3161,3162,279,https://github.com/petems/puppet-splunk,#### `splunkd_port`,6,#### `splunkd_port`
3162,3162,3163,279,https://github.com/petems/puppet-splunk,#### `install_options`,6,#### `install_options`
3163,3163,3164,279,https://github.com/petems/puppet-splunk,#### `splunk_user`,6,#### `splunk_user`
3164,3164,3165,279,https://github.com/petems/puppet-splunk,#### `splunkd_listen`,6,#### `splunkd_listen`
3165,3165,3166,279,https://github.com/petems/puppet-splunk,#### `purge_inputs`,6,#### `purge_inputs`
3166,3166,3167,279,https://github.com/petems/puppet-splunk,#### `purge_outputs`,6,#### `purge_outputs`
3167,3167,3168,279,https://github.com/petems/puppet-splunk,#### `purge_props`,6,#### `purge_props`
3168,3168,3169,279,https://github.com/petems/puppet-splunk,#### `purge_transforms`,6,#### `purge_transforms`
3169,3169,3170,279,https://github.com/petems/puppet-splunk,#### `purge_web`,6,#### `purge_web`
3170,3170,3171,279,https://github.com/petems/puppet-splunk,#### `pkg_provider`,6,#### `pkg_provider`
3171,3171,3172,279,https://github.com/petems/puppet-splunk,#### `forwarder_confdir`,6,#### `forwarder_confdir`
3172,3172,3173,279,https://github.com/petems/puppet-splunk,#### `forwarder_input`,6,#### `forwarder_input`
3173,3173,3174,279,https://github.com/petems/puppet-splunk,#### `forwarder_output`,6,#### `forwarder_output`
3174,3174,3175,279,https://github.com/petems/puppet-splunk,#### `create_password`,6,#### `create_password`
3175,3175,3176,279,https://github.com/petems/puppet-splunk,## Limitations,4,## Limitations
3176,3176,3177,279,https://github.com/petems/puppet-splunk,## Development,4,## Development
3177,3177,3178,279,https://github.com/petems/puppet-splunk,## Release Notes/Contributors/Etc,4,## Release Notes/Contributors/Etc
3178,3178,3179,280,https://github.com/codertux/hartapoliticii,### Un pic despre harta politicii,-,### Un pic despre harta politicii
3179,3179,3180,280,https://github.com/codertux/hartapoliticii,### Dacă vrei să participi,-,### Dacă vrei să participi
3180,3180,3181,281,https://github.com/savethefails/gcloud-node,# Google Cloud Node.js Client,16,# Google Cloud Node.js Client
3181,3181,3182,281,https://github.com/savethefails/gcloud-node,## Quick Start,3,## Quick Start
3182,3182,3183,281,https://github.com/savethefails/gcloud-node,## Example Applications,36,## Example Applications
3183,3183,3184,281,https://github.com/savethefails/gcloud-node,## Authentication,3,## Authentication
3184,3184,3185,281,https://github.com/savethefails/gcloud-node,### On Google Compute Engine,36,### On Google Compute Engine
3185,3185,3186,281,https://github.com/savethefails/gcloud-node,### Elsewhere,3,### Elsewhere
3186,3186,3187,281,https://github.com/savethefails/gcloud-node,## Google BigQuery,36,## Google BigQuery
3187,3187,3188,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3188,3188,3189,281,https://github.com/savethefails/gcloud-node,## Google Cloud Datastore,36,## Google Cloud Datastore
3189,3189,3190,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3190,3190,3191,281,https://github.com/savethefails/gcloud-node,## Google Cloud DNS,36,## Google Cloud DNS
3191,3191,3192,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3192,3192,3193,281,https://github.com/savethefails/gcloud-node,## Google Cloud Pub/Sub,36,## Google Cloud Pub/Sub
3193,3193,3194,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3194,3194,3195,281,https://github.com/savethefails/gcloud-node,## Google Cloud Storage,36,## Google Cloud Storage
3195,3195,3196,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3196,3196,3197,281,https://github.com/savethefails/gcloud-node,## Google Compute Engine,36,## Google Compute Engine
3197,3197,3198,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3198,3198,3199,281,https://github.com/savethefails/gcloud-node,## Google Prediction API,36,## Google Prediction API
3199,3199,3200,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3200,3200,3201,281,https://github.com/savethefails/gcloud-node,## Google Translate API,36,## Google Translate API
3201,3201,3202,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3202,3202,3203,281,https://github.com/savethefails/gcloud-node,## Google Cloud Logging (Beta),36,## Google Cloud Logging (Beta)
3203,3203,3204,281,https://github.com/savethefails/gcloud-node,## Google Cloud Resource Manager (Beta),36,## Google Cloud Resource Manager (Beta)
3204,3204,3205,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3205,3205,3206,281,https://github.com/savethefails/gcloud-node,## Google Cloud Vision (Beta),36,## Google Cloud Vision (Beta)
3206,3206,3207,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3207,3207,3208,281,https://github.com/savethefails/gcloud-node,## Google Cloud Search (Alpha),36,## Google Cloud Search (Alpha)
3208,3208,3209,281,https://github.com/savethefails/gcloud-node,#### Preview,3,#### Preview
3209,3209,3210,281,https://github.com/savethefails/gcloud-node,## Contributing,7,## Contributing
3210,3210,3211,281,https://github.com/savethefails/gcloud-node,## License,5,## License
3211,3211,3212,282,https://github.com/tmandal/CarND-Transfer-Learning-Lab,"# Transfer Learning Lab with VGG, Inception and ResNet",1,"# Transfer Learning Lab with VGG, Inception and ResNet"
3212,3212,3213,283,https://github.com/ld000/decent,# decent,13,# decent
3213,3213,3214,283,https://github.com/ld000/decent,## Screenshot,3,## Screenshot
3214,3214,3215,283,https://github.com/ld000/decent,## Features,1,## Features
3215,3215,3216,283,https://github.com/ld000/decent,## Installation,3,## Installation
3216,3216,3217,283,https://github.com/ld000/decent,## Writing markdown,136,## Writing markdown
3217,3217,3218,283,https://github.com/ld000/decent,## Configuration,36,## Configuration
3218,3218,3219,283,https://github.com/ld000/decent,## Compatibility,3,## Compatibility
3219,3219,3220,283,https://github.com/ld000/decent,## Development,3,## Development
3220,3220,3221,283,https://github.com/ld000/decent,## Thanks to,56,## Thanks to
3221,3221,3222,283,https://github.com/ld000/decent,## License,5,## License
3222,3222,3223,284,https://github.com/zzl81cn/avalon-server-render-example,# avalon-server-render-example,-,# avalon-server-render-example
3223,3223,3224,284,https://github.com/zzl81cn/avalon-server-render-example,##,-,# #
3224,3224,3225,284,https://github.com/zzl81cn/avalon-server-render-example,##,-,# #
3225,3225,3226,285,https://github.com/ahmadassaf/dynamic-json-resume,# dynamic-json-resume,12,# dynamic-json-resume
3226,3226,3227,285,https://github.com/ahmadassaf/dynamic-json-resume,##Inspiration:,16,## Inspiration:
3227,3227,3228,285,https://github.com/ahmadassaf/dynamic-json-resume,##Installation:,3,## Installation:
3228,3228,3229,285,https://github.com/ahmadassaf/dynamic-json-resume,##Usage:,3,## Usage:
3229,3229,3230,285,https://github.com/ahmadassaf/dynamic-json-resume,##JSON Schema:,3,## JSON Schema:
3230,3230,3231,285,https://github.com/ahmadassaf/dynamic-json-resume,####Contact section:,3,#### Contact section:
3231,3231,3232,285,https://github.com/ahmadassaf/dynamic-json-resume,####Education section:,3,#### Education section:
3232,3232,3233,285,https://github.com/ahmadassaf/dynamic-json-resume,#### Work section:,3,#### Work section:
3233,3233,3234,285,https://github.com/ahmadassaf/dynamic-json-resume,#### Project section:,3,#### Project section:
3234,3234,3235,285,https://github.com/ahmadassaf/dynamic-json-resume,#### Skills section:,3,#### Skills section:
3235,3235,3236,285,https://github.com/ahmadassaf/dynamic-json-resume,#### Languages and Hobbies sections:,3,#### Languages and Hobbies sections:
3236,3236,3237,285,https://github.com/ahmadassaf/dynamic-json-resume,##How to add extra content for your resume?,3,## How to add extra content for your resume?
3237,3237,3238,285,https://github.com/ahmadassaf/dynamic-json-resume,##API:,36,## API:
3238,3238,3239,285,https://github.com/ahmadassaf/dynamic-json-resume,## How to generate a PDF for my resume?,3,## How to generate a PDF for my resume?
3239,3239,3240,285,https://github.com/ahmadassaf/dynamic-json-resume,## Generate your dynamic resume from your [json-resume](https://jsonresume.org/),3,## Generate your dynamic resume from your @abstr_hyperlink
3240,3240,3241,285,https://github.com/ahmadassaf/dynamic-json-resume,## Example,3,## Example
3241,3241,3242,285,https://github.com/ahmadassaf/dynamic-json-resume,##### Complete example to integrate this into your node app (assuming you use node-express and mustache-express):,3,##### Complete example to integrate this into your node app (assuming you use node-express and mustache-express):
